,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
542,0,111.0,578,1.8591877069999967,"[0, 0, 2, 3, 2, 0, 4, 0, 3, 3]",110,100000,16
543,100000,215.0,619,1.9267053959999956,"[3, 1, 3, 3, 4, 4, 4, 4, 3, 3]",110,100000,16
544,0,197.0,619,1.9843594669999973,"[2, 4, 1, 3, 3, 3, 2, 4, 3, 4]",110,100000,17
545,100000,207.0,640,2.047484030999996,"[3, 4, 1, 4, 3, 3, 2, 4, 3, 4]",110,100000,17
546,0,150.0,640,2.1033900070000016,"[1, 4, 0, 0, 3, 4, 4, 0, 4, 3]",110,100000,18
547,100000,203.0,674,2.169277694999998,"[2, 4, 0, 3, 3, 4, 4, 3, 4, 4]",110,100000,18
548,0,83.0,674,2.227445164999999,"[4, 0, 2, 2, 1, 2, 0, 2, 0, 0]",110,100000,19
549,100000,208.0,731,2.3014497969999965,"[4, 4, 3, 4, 4, 4, 3, 2, 4, 0]",110,100000,19
550,0,104.0,731,2.359526453000001,"[2, 3, 2, 1, 3, 0, 1, 1, 1, 2]",110,100000,20
551,100000,201.0,784,2.4339318039999966,"[4, 4, 4, 4, 3, 4, 4, 2, 1, 2]",110,100000,20
552,0,143.0,784,2.4908584570000016,"[4, 2, 0, 3, 1, 4, 4, 1, 1, 4]",110,100000,21
553,100000,181.0,800,2.556006312000001,"[4, 2, 3, 3, 1, 4, 4, 3, 1, 4]",110,100000,21
554,0,121.0,800,2.6138816140000003,"[3, 1, 4, 0, 3, 2, 4, 2, 0, 1]",110,100000,22
555,100000,177.0,831,2.6804739290000015,"[4, 4, 4, 2, 3, 2, 4, 2, 3, 1]",110,100000,22
556,0,179.0,831,2.738614366,"[0, 3, 4, 4, 4, 3, 2, 3, 1, 1]",110,100000,23
557,100000,220.0,869,2.8100001709999987,"[2, 3, 4, 4, 4, 4, 3, 3, 3, 2]",110,100000,23
558,0,149.0,869,2.8670164130000018,"[2, 1, 4, 1, 2, 0, 2, 3, 4, 3]",110,100000,24
559,100000,200.0,900,2.934557607000002,"[3, 1, 4, 4, 3, 2, 2, 3, 4, 3]",110,100000,24
560,0,125.0,900,2.9918832959999975,"[3, 4, 4, 2, 0, 1, 1, 1, 1, 3]",110,100000,25
561,100000,161.0,916,3.054889803000002,"[3, 4, 4, 3, 0, 1, 1, 4, 1, 4]",110,100000,25
562,0,96.0,916,3.114596229,"[3, 0, 1, 2, 1, 1, 0, 1, 2, 3]",110,100000,26
563,100000,177.0,952,3.1849085459999955,"[3, 4, 2, 4, 1, 2, 0, 3, 4, 3]",110,100000,26
564,0,125.0,952,3.2428681410000024,"[4, 1, 0, 2, 2, 1, 3, 3, 4, 1]",110,100000,27
565,100000,218.0,1006,3.3199152079999976,"[4, 1, 4, 4, 4, 4, 4, 3, 4, 1]",110,100000,27
566,0,145.0,1006,3.3748902179999973,"[1, 3, 2, 0, 3, 2, 2, 2, 2, 4]",110,100000,28
567,100000,218.0,1056,3.4553977269999976,"[3, 4, 2, 4, 4, 4, 2, 3, 2, 4]",110,100000,28
568,0,154.0,1056,3.5123654639999984,"[3, 2, 2, 1, 4, 3, 1, 1, 2, 3]",110,100000,29
569,100000,203.0,1095,3.5866575299999965,"[3, 4, 2, 2, 4, 4, 1, 2, 3, 4]",110,100000,29
570,0,142.0,1095,3.6433962249999965,"[3, 2, 2, 3, 4, 3, 0, 1, 1, 1]",110,100000,30
571,100000,206.0,1121,3.715451217000002,"[3, 3, 4, 4, 4, 3, 2, 1, 3, 3]",110,100000,30
572,0,133.0,1121,3.775462402999999,"[0, 3, 1, 2, 1, 3, 4, 4, 3, 0]",110,100000,31
573,100000,182.0,1147,3.8455807659999977,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 0]",110,100000,31
574,0,147.0,1147,3.9043926450000015,"[3, 1, 4, 0, 3, 3, 0, 1, 4, 1]",110,100000,32
575,100000,192.0,1184,3.985517338000001,"[4, 3, 4, 3, 3, 3, 2, 2, 4, 1]",110,100000,32
576,0,144.0,1184,4.045286347999998,"[3, 4, 1, 0, 2, 3, 0, 2, 3, 3]",110,100000,33
577,100000,221.0,1248,4.134134547000002,"[3, 4, 1, 4, 4, 4, 4, 4, 3, 3]",110,100000,33
578,0,140.0,1248,4.192301807,"[0, 4, 1, 0, 0, 2, 1, 4, 4, 4]",110,100000,34
579,100000,219.0,1277,4.265719333,"[2, 4, 1, 4, 3, 4, 1, 4, 4, 4]",110,100000,34
580,0,0.0,1277,4.326157424999998,"[4, 4, 2, 4, 0, 0, 4, 4, 2, 4]",110,100000,35
581,100000,207.0,1301,4.395681816999996,"[4, 4, 2, 4, 3, 4, 4, 4, 2, 2]",110,100000,35
582,0,181.0,1301,4.456899692999997,"[0, 4, 2, 4, 4, 2, 1, 3, 4, 1]",110,100000,36
583,100000,219.0,1324,4.526734218999998,"[4, 4, 2, 4, 4, 4, 1, 3, 4, 2]",110,100000,36
584,0,181.0,1324,4.588389874999997,"[1, 4, 3, 3, 4, 3, 1, 0, 4, 2]",110,100000,37
585,100000,202.0,1347,4.659173742999997,"[3, 4, 3, 4, 4, 3, 1, 0, 4, 3]",110,100000,37
586,0,159.0,1347,4.7208192780000005,"[3, 1, 1, 4, 2, 3, 4, 0, 3, 4]",110,100000,38
587,100000,197.0,1365,4.7907287740000015,"[3, 3, 1, 4, 2, 3, 4, 4, 3, 4]",110,100000,38
588,0,141.0,1365,4.851222037999996,"[1, 4, 1, 3, 1, 3, 4, 3, 2, 1]",110,100000,39
589,100000,208.0,1424,4.940696795000001,"[4, 4, 3, 4, 3, 4, 4, 3, 2, 2]",110,100000,39
590,0,111.0,1424,4.998306507999999,"[0, 1, 0, 3, 1, 4, 0, 0, 1, 4]",110,100000,40
591,100000,202.0,1468,5.078715707999997,"[4, 2, 4, 3, 4, 4, 4, 1, 1, 4]",110,100000,40
592,0,129.0,1468,5.135120659000002,"[3, 3, 0, 2, 4, 1, 0, 2, 2, 2]",110,100000,41
593,100000,185.0,1491,5.204949599999999,"[4, 3, 3, 2, 4, 2, 2, 2, 4, 2]",110,100000,41
594,0,156.0,1491,5.268446877000002,"[0, 4, 3, 2, 0, 2, 2, 4, 4, 2]",110,100000,42
595,100000,214.0,1518,5.344354791000001,"[0, 4, 4, 4, 4, 2, 2, 4, 4, 2]",110,100000,42
596,0,146.0,1518,5.405561294000002,"[4, 2, 1, 0, 3, 3, 1, 4, 4, 0]",110,100000,43
597,100000,205.0,1549,5.485575183999998,"[4, 3, 4, 4, 3, 3, 2, 4, 4, 0]",110,100000,43
598,0,160.0,1549,5.5471951090000005,"[0, 3, 3, 3, 4, 2, 1, 4, 2, 0]",110,100000,44
599,100000,221.0,1591,5.631222842,"[4, 3, 3, 4, 4, 4, 1, 4, 4, 1]",110,100000,44
600,0,147.0,1591,5.689654959000002,"[2, 0, 2, 4, 0, 4, 0, 3, 2, 3]",110,100000,45
601,100000,215.0,1625,5.772944703999997,"[2, 4, 3, 4, 3, 4, 3, 4, 2, 3]",110,100000,45
602,0,147.0,1625,5.836844321000001,"[1, 3, 0, 3, 3, 4, 3, 1, 2, 2]",110,100000,46
603,100000,216.0,1680,5.929854388999999,"[1, 4, 2, 3, 4, 4, 4, 4, 2, 4]",110,100000,46
604,0,178.0,1680,5.988226087000001,"[3, 3, 4, 0, 3, 4, 3, 3, 1, 3]",110,100000,47
605,100000,209.0,1702,6.068014660999999,"[4, 3, 4, 4, 3, 4, 3, 3, 1, 3]",110,100000,47
606,0,122.0,1702,6.131906989000001,"[3, 2, 3, 0, 2, 3, 1, 0, 3, 1]",110,100000,48
607,100000,177.0,1728,6.209614770000002,"[4, 4, 3, 4, 2, 3, 4, 0, 4, 1]",110,100000,48
608,0,147.0,1728,6.269286909999998,"[4, 0, 3, 2, 1, 4, 0, 4, 2, 1]",110,100000,49
609,100000,195.0,1755,6.350615243,"[4, 0, 4, 2, 3, 4, 3, 4, 4, 1]",110,100000,49
610,0,122.0,1755,6.408084213000002,"[4, 1, 2, 3, 1, 4, 4, 1, 0, 1]",110,100000,50
611,100000,177.0,1773,6.481180217000002,"[4, 4, 2, 3, 1, 4, 4, 1, 3, 3]",110,100000,50
612,0,160.0,1773,6.542644297999999,"[2, 2, 2, 3, 2, 3, 0, 2, 2, 4]",110,100000,51
613,100000,214.0,1807,6.620876674000002,"[2, 2, 3, 4, 3, 3, 0, 4, 4, 4]",110,100000,51
614,0,164.0,1807,6.679001667999998,"[2, 2, 1, 3, 4, 4, 4, 1, 4, 0]",110,100000,52
615,100000,204.0,1827,6.757651902999996,"[2, 2, 2, 3, 4, 4, 4, 1, 4, 4]",110,100000,52
616,0,105.0,1827,6.822805140999996,"[0, 0, 1, 0, 4, 1, 4, 4, 2, 0]",110,100000,53
617,100000,184.0,1862,6.906662441999998,"[3, 4, 4, 0, 4, 3, 4, 4, 3, 0]",110,100000,53
618,0,102.0,1862,6.964478694,"[1, 3, 2, 0, 1, 1, 3, 4, 1, 1]",110,100000,54
619,100000,221.0,1910,7.055344184999996,"[2, 3, 4, 4, 4, 4, 4, 4, 3, 1]",110,100000,54
620,0,0.0,1910,7.113131957,"[2, 4, 2, 3, 3, 3, 1, 4, 4, 4]",110,100000,55
621,100000,201.0,1924,7.183995015000001,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4]",110,100000,55
622,0,103.0,1924,7.245042226999999,"[2, 2, 0, 0, 3, 3, 1, 1, 1, 2]",110,100000,56
623,100000,190.0,1969,7.340466471999996,"[4, 4, 4, 2, 4, 3, 2, 3, 1, 2]",110,100000,56
624,0,75.0,1969,7.4060397629999954,"[1, 3, 0, 0, 1, 1, 0, 1, 0, 4]",110,100000,57
625,100000,189.0,2007,7.491491812999996,"[4, 3, 1, 4, 1, 3, 3, 4, 3, 4]",110,100000,57
626,0,169.0,2007,7.552018927999995,"[0, 3, 1, 4, 2, 4, 2, 4, 1, 3]",110,100000,58
627,100000,224.0,2032,7.6358209889999955,"[1, 3, 1, 4, 4, 4, 3, 4, 4, 4]",110,100000,58
628,0,145.0,2032,7.699037687999997,"[4, 4, 3, 1, 3, 3, 3, 2, 0, 1]",110,100000,59
629,100000,197.0,2054,7.780672121999999,"[4, 4, 3, 3, 3, 3, 3, 4, 3, 1]",110,100000,59
630,0,141.0,2054,7.843032049000001,"[3, 3, 0, 3, 1, 4, 3, 3, 3, 0]",110,100000,60
631,100000,212.0,2119,7.959474129999997,"[3, 4, 3, 4, 3, 4, 4, 4, 4, 0]",110,100000,60
632,0,103.0,2119,8.015842968000001,"[2, 3, 1, 1, 3, 4, 2, 0, 0, 0]",110,100000,61
633,100000,208.0,2151,8.098662189999999,"[4, 3, 3, 4, 3, 4, 3, 4, 4, 0]",110,100000,61
634,0,132.0,2151,8.161563616999999,"[3, 3, 1, 2, 3, 4, 4, 1, 0, 1]",110,100000,62
635,100000,185.0,2172,8.245797314,"[3, 4, 4, 2, 3, 4, 4, 1, 3, 1]",110,100000,62
636,0,96.0,2172,8.308753617,"[0, 0, 0, 3, 0, 4, 0, 1, 4, 0]",110,100000,63
637,100000,208.0,2217,8.400527722,"[3, 4, 2, 3, 4, 4, 4, 2, 4, 2]",110,100000,63
638,0,86.0,2217,8.467105709000002,"[0, 2, 4, 1, 2, 0, 2, 1, 0, 1]",110,100000,64
639,100000,173.0,2235,8.545893108000001,"[0, 3, 4, 3, 2, 4, 2, 1, 4, 1]",110,100000,64
640,0,194.0,2235,8.609650629999997,"[0, 4, 0, 4, 4, 2, 4, 4, 3, 4]",110,100000,65
641,100000,220.0,2257,8.702275815,"[0, 4, 0, 4, 4, 4, 4, 4, 4, 4]",110,100000,65
642,0,114.0,2257,8.775645265999998,"[1, 1, 1, 4, 2, 1, 3, 3, 2, 0]",110,100000,66
643,100000,219.0,2310,8.880804433999998,"[3, 4, 2, 4, 4, 4, 3, 4, 2, 3]",110,100000,66
644,0,86.0,2310,8.940499144,"[3, 2, 2, 1, 0, 1, 2, 1, 1, 2]",110,100000,67
645,100000,171.0,2350,9.036705378,"[3, 3, 3, 3, 1, 1, 4, 4, 4, 2]",110,100000,67
646,0,105.0,2350,9.099673181,"[1, 1, 2, 4, 0, 1, 4, 4, 0, 1]",110,100000,68
647,100000,198.0,2385,9.194607063999996,"[4, 1, 2, 4, 2, 3, 4, 4, 3, 4]",110,100000,68
648,0,169.0,2385,9.258090480999996,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",110,100000,69
649,100000,169.0,2395,9.336967766999997,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",110,100000,69
650,0,45.0,2395,9.404623708999999,"[1, 0, 0, 2, 0, 0, 2, 0, 0, 3]",110,100000,70
651,100000,191.0,2441,9.509376699999997,"[4, 0, 4, 3, 2, 4, 2, 4, 2, 3]",110,100000,70
652,0,139.0,2441,9.568739401000002,"[4, 0, 1, 3, 1, 4, 4, 3, 3, 0]",110,100000,71
653,100000,181.0,2467,9.656711309000002,"[4, 0, 2, 3, 3, 4, 4, 3, 4, 1]",110,100000,71
654,0,168.0,2467,9.724007579999999,"[3, 3, 2, 2, 4, 0, 1, 4, 3, 3]",110,100000,72
655,100000,181.0,2486,9.810578909,"[3, 4, 2, 2, 4, 0, 1, 4, 4, 3]",110,100000,72
656,0,135.0,2486,9.873042845999997,"[3, 4, 1, 0, 1, 4, 0, 3, 4, 0]",110,100000,73
657,100000,190.0,2522,9.974935316,"[3, 4, 1, 2, 2, 4, 4, 3, 4, 3]",110,100000,73
658,0,110.0,2522,10.041568499999997,"[4, 1, 2, 3, 0, 0, 2, 4, 3, 0]",110,100000,74
659,100000,210.0,2567,10.143747769999997,"[4, 3, 4, 4, 4, 3, 4, 4, 3, 0]",110,100000,74
660,0,106.0,2567,10.208165021999996,"[1, 0, 1, 4, 2, 1, 1, 2, 3, 0]",110,100000,75
661,100000,218.0,2620,10.320374449999996,"[2, 2, 2, 4, 4, 4, 4, 2, 4, 4]",110,100000,75
662,0,154.0,2620,10.387087981999997,"[0, 1, 0, 2, 3, 3, 2, 3, 4, 3]",110,100000,76
663,100000,205.0,2665,10.494376386999996,"[0, 3, 2, 4, 3, 3, 4, 4, 4, 3]",110,100000,76
664,0,103.0,2665,10.554721367999996,"[3, 0, 0, 2, 1, 1, 1, 4, 1, 3]",110,100000,77
665,100000,211.0,2722,10.673014752,"[4, 0, 4, 4, 3, 4, 4, 4, 1, 4]",110,100000,77
666,0,119.0,2722,10.737150704999998,"[4, 2, 1, 3, 2, 2, 1, 2, 1, 1]",110,100000,78
667,100000,205.0,2773,10.850775925999997,"[4, 3, 3, 4, 2, 4, 2, 4, 1, 4]",110,100000,78
668,0,132.0,2773,10.914290049000002,"[2, 3, 3, 1, 1, 3, 2, 0, 4, 1]",110,100000,79
669,100000,192.0,2808,11.016212701,"[4, 3, 3, 4, 2, 3, 3, 2, 4, 2]",110,100000,79
670,0,158.0,2808,11.078178537999996,"[1, 2, 0, 3, 2, 4, 0, 2, 3, 4]",110,100000,80
671,100000,196.0,2832,11.174469318,"[1, 2, 4, 3, 2, 4, 3, 2, 3, 4]",110,100000,80
672,0,178.0,2832,11.24361202,"[3, 0, 1, 3, 2, 4, 4, 2, 4, 4]",110,100000,81
673,100000,194.0,2857,11.340408951,"[3, 0, 3, 3, 2, 4, 4, 2, 4, 4]",110,100000,81
674,0,82.0,2857,11.407752635000001,"[1, 3, 0, 4, 0, 0, 2, 0, 1, 3]",110,100000,82
675,100000,159.0,2899,11.520134196,"[3, 3, 4, 4, 0, 0, 3, 3, 3, 3]",110,100000,82
676,0,150.0,2899,11.582760436000001,"[3, 3, 3, 2, 1, 2, 0, 3, 4, 1]",110,100000,83
677,100000,207.0,2931,11.682830418000002,"[4, 3, 3, 4, 4, 2, 3, 4, 4, 1]",110,100000,83
678,0,171.0,2931,11.750161229,"[3, 4, 3, 0, 4, 4, 3, 0, 2, 3]",110,100000,84
679,100000,179.0,2948,11.841613498000001,"[3, 4, 3, 0, 4, 4, 3, 0, 2, 4]",110,100000,84
680,0,113.0,2948,11.908334240000002,"[1, 2, 1, 1, 4, 1, 4, 0, 3, 1]",110,100000,85
681,100000,212.0,2986,12.014790493,"[1, 3, 3, 2, 4, 4, 4, 4, 3, 3]",110,100000,85
682,0,100.0,2986,12.084617645999998,"[3, 0, 3, 0, 0, 1, 3, 4, 0, 3]",110,100000,86
683,100000,199.0,3011,12.182267085999996,"[4, 0, 3, 4, 4, 1, 3, 4, 3, 4]",110,100000,86
684,0,161.0,3011,12.251919405000002,"[3, 0, 2, 2, 1, 3, 1, 4, 4, 3]",110,100000,87
685,100000,194.0,3032,12.345923978999998,"[4, 0, 4, 4, 1, 3, 1, 4, 4, 3]",110,100000,87
686,0,139.0,3032,12.415765719,"[1, 1, 4, 3, 0, 1, 4, 3, 2, 3]",110,100000,88
687,100000,218.0,3069,12.526515189999998,"[4, 1, 4, 4, 4, 4, 4, 3, 2, 3]",110,100000,88
688,0,131.0,3069,12.591237872999997,"[0, 3, 2, 3, 0, 2, 3, 1, 2, 4]",110,100000,89
689,100000,203.0,3106,12.711771075000001,"[0, 4, 3, 3, 4, 2, 4, 4, 2, 4]",110,100000,89
690,0,158.0,3106,12.786597569999998,"[2, 4, 3, 0, 4, 2, 4, 2, 3, 1]",110,100000,90
691,100000,185.0,3129,12.882525799,"[4, 4, 3, 3, 4, 2, 4, 2, 3, 1]",110,100000,90
692,0,82.0,3129,12.94946684,"[3, 0, 4, 1, 0, 1, 1, 1, 2, 0]",110,100000,91
693,100000,173.0,3165,13.056998528999998,"[4, 4, 4, 4, 1, 1, 1, 3, 2, 3]",110,100000,91
694,0,101.0,3165,13.124238372999997,"[4, 3, 1, 1, 2, 1, 0, 0, 4, 0]",110,100000,92
695,100000,188.0,3189,13.220622814999999,"[4, 3, 1, 2, 4, 1, 1, 4, 4, 4]",110,100000,92
696,0,102.0,3189,13.290838238999996,"[0, 1, 0, 1, 4, 4, 1, 0, 0, 2]",110,100000,93
697,100000,208.0,3236,13.414188535999997,"[4, 4, 0, 4, 4, 4, 3, 2, 3, 4]",110,100000,93
698,0,126.0,3236,13.483491870999998,"[2, 0, 3, 1, 4, 1, 4, 4, 1, 0]",110,100000,94
699,100000,188.0,3266,13.585490835000002,"[2, 1, 3, 3, 4, 4, 4, 4, 3, 0]",110,100000,94
700,0,118.0,3266,13.655922728999997,"[1, 2, 3, 2, 0, 1, 3, 4, 1, 2]",110,100000,95
701,100000,168.0,3287,13.752887015999995,"[3, 4, 3, 2, 2, 1, 3, 4, 3, 2]",110,100000,95
702,0,128.0,3287,13.824237462,"[4, 2, 2, 2, 1, 3, 1, 2, 0, 3]",110,100000,96
703,100000,174.0,3317,13.932658812999996,"[4, 4, 2, 2, 1, 3, 4, 4, 1, 4]",110,100000,96
704,0,91.0,3317,14.003893102,"[3, 0, 3, 2, 0, 1, 2, 1, 2, 1]",110,100000,97
705,100000,176.0,3344,14.102363267999998,"[3, 4, 3, 4, 3, 1, 2, 1, 3, 3]",110,100000,97
706,0,133.0,3344,14.168039401999998,"[0, 4, 0, 4, 3, 3, 4, 1, 0, 2]",110,100000,98
707,100000,206.0,3367,14.271720193999997,"[0, 4, 2, 4, 4, 3, 4, 1, 4, 4]",110,100000,98
708,0,147.0,3367,14.343395752999996,"[1, 1, 3, 2, 1, 3, 2, 3, 2, 3]",110,100000,99
709,100000,195.0,3392,14.447158711999997,"[1, 4, 3, 2, 3, 3, 2, 4, 2, 4]",110,100000,99
710,0,153.0,3392,14.519828425,"[4, 3, 0, 1, 3, 4, 2, 4, 3, 0]",110,100000,100
711,100000,207.0,3428,14.635266076,"[4, 4, 3, 4, 3, 4, 4, 4, 3, 0]",110,100000,100
712,0,152.0,3428,14.699040595999996,"[3, 3, 4, 4, 2, 2, 4, 0, 2, 1]",110,100000,101
713,100000,195.0,3457,14.816934515,"[3, 3, 4, 4, 3, 4, 4, 0, 2, 3]",110,100000,101
714,0,98.0,3457,14.888635506,"[1, 3, 1, 1, 3, 0, 0, 2, 3, 0]",110,100000,102
715,100000,192.0,3501,15.005514364,"[4, 3, 2, 4, 3, 2, 3, 2, 3, 4]",110,100000,102
716,0,123.0,3501,15.066450093,"[0, 3, 0, 3, 3, 3, 1, 1, 1, 2]",110,100000,103
717,100000,213.0,3556,15.201242588999996,"[3, 3, 3, 3, 4, 4, 2, 4, 2, 3]",110,100000,103
718,0,119.0,3556,15.268805667999999,"[2, 2, 1, 1, 1, 4, 3, 3, 1, 1]",110,100000,104
719,100000,199.0,3591,15.383519866,"[4, 2, 1, 2, 3, 4, 4, 4, 3, 4]",110,100000,104
720,0,144.0,3591,15.455778230999996,"[3, 4, 2, 2, 4, 3, 3, 0, 2, 0]",110,100000,105
721,100000,192.0,3622,15.569765075,"[3, 4, 2, 2, 4, 4, 4, 3, 4, 0]",110,100000,105
722,0,84.0,3622,15.637001415,"[3, 3, 2, 0, 2, 1, 1, 1, 1, 0]",110,100000,106
723,100000,197.0,3655,15.753989499999996,"[3, 3, 4, 4, 3, 3, 2, 1, 2, 4]",110,100000,106
724,0,129.0,3655,15.819051481999999,"[0, 1, 0, 4, 3, 0, 3, 1, 4, 3]",110,100000,107
725,100000,211.0,3696,15.943581750999996,"[4, 3, 0, 4, 4, 4, 3, 2, 4, 4]",110,100000,107
726,0,91.0,3696,16.014969012999998,"[2, 3, 4, 0, 0, 0, 0, 2, 3, 0]",110,100000,108
727,100000,158.0,3736,16.146937182000002,"[4, 3, 4, 3, 0, 1, 4, 3, 4, 1]",110,100000,108
728,0,90.0,3736,16.227223088000002,"[4, 0, 1, 3, 0, 1, 1, 2, 0, 3]",110,100000,109
